TAID,Class,BCUTi-1l,BCUTdv-1h,BCUTs-1l,BCUTi-1h,BCUTZ-1l,BCUTs-1h,BCUTd-1h,BCUTv-1l,SIC0,BCUTse-1l,BCUTse-1h,BCUTdv-1l,EState_VSA8,nBase,PEOE_VSA7,SLogP,SMR_VSA6,BCUTZ-1h,SMR_VSA3,AATSC0v,ETA_dEpsilon_D
TOX-2183,1,10.95438844,6.028124665,1.385148945,14.54349531,5.693155379,7.008270623,3.136200904,14.70146487,0.2812221,2.437591499,3.713966072,0.9872569,18.74738413,1,37.35498109,1.7674,31.97481866,8.02876979,4.899909731,49.25750958,0.056553148
TOX-1716,0,11.14778508,6.005002263,1.396233862,13.62699483,5.886936081,6.002690931,2.166217257,14.70630616,0.324698735,2.627839765,3.676598463,0.988021796,0.0,0,6.9237372,0.0152,19.82064589,8.010457739,0.0,42.77199663,0.093650794
TOX-43671,0,10.31322401,6.023235461,1.128575771,14.54442457,5.745590461,7.009355652,4.034556114,14.70178023,0.319992958,2.490241111,3.704093201,0.653461826,10.63357721,0,30.97742274,1.516,0.0,16.00441165,10.63357721,51.91411467,0.058204334
TOX-17205,0,11.06062403,6.028695457,1.235473102,13.64479211,5.800205646,7.009369213,3.048232442,14.6997713,0.285227723,2.54526633,3.716503352,1.824543216,0.0,0,25.68328649,1.7271,0.0,8.030945902,0.0,47.48773087,0.041269841
TOX-45278,1,10.95422464,6.022440637,1.184271148,14.54373705,5.69388598,7.008270934,4.025017601,14.70226178,0.253751947,2.439626664,3.70247401,0.9872569,24.06417273,1,25.22224695,3.1589,26.17902562,8.022561912,10.21669833,50.98731424,0.019230769
TOX-69301,1,10.32922576,6.023355508,0.616513366,14.5515702,5.684134773,7.009360974,3.250976126,14.70179194,0.262870375,2.422920067,3.704664608,0.654726685,38.43882772,1,55.89326365,3.3737,44.16844817,16.00475426,14.17335944,52.16102203,0.0
TOX-1846,1,10.33721517,5.009387037,0.628228872,14.54453185,5.67552918,2.262628625,3.236965769,15.59167445,0.271737253,2.415772792,3.492955844,0.660644092,61.46947621,1,61.48164138,5.188,20.64010037,17.00110364,4.899909731,57.31641877,0.0
TOX-25374,1,10.3118896,6.009014193,0.6102182,14.55084662,5.692196052,3.515274695,3.231480176,14.70549059,0.298381325,2.43706202,3.681888282,0.65033795,27.81356403,0,6.066367068,4.4394,19.53638369,16.00450334,4.983978521,52.77130921,0.021376812
TOX-78650,1,10.98625449,6.022119546,1.135982165,13.64339133,5.725891401,7.008300018,3.201844764,14.70072299,0.186421393,2.4714537,3.714259731,0.987503182,26.84723171,0,63.36049914,5.5977,0.0,8.02939143,0.0,48.87577717,0.059351852
TOX-17589,1,10.95118351,7.004057293,1.043843133,17.42477165,5.692719691,8.001919445,4.024003773,13.30412073,0.279296209,2.4364539,4.009944468,0.256011488,20.82985363,1,67.76887518,4.5347,19.63426922,35.00041819,4.899909731,54.45898036,0.019251119
TOX-16606,1,10.9540189,7.00405608,1.271144154,17.42477044,5.693297807,8.001917873,3.22743382,13.30412145,0.347497221,2.438460026,4.009935672,0.993730906,9.720841475,0,24.61992283,2.4181,7.109797541,9.004064396,9.551078169,47.7120697,0.0
TOX-39242,1,10.95448949,6.021984834,1.231881664,14.54453206,5.69415745,7.008270173,3.190811791,14.70271002,0.24734956,2.440017312,3.701947902,0.773995268,18.74738413,1,56.51803741,4.7885,17.98942254,17.00110318,4.899909731,53.81753366,0.0
TOX-4347,0,11.25660594,4.0159302,1.976635738,14.64593411,5.98792436,4.008064242,2.023663693,15.48735811,0.386253443,2.719182463,3.315331695,0.995967497,11.26846167,0,7.047671983,-0.9205,7.047671983,7.115655312,5.425791397,32.17249284,0.333333333
TOX-7033,1,10.98186538,6.023792492,1.382704403,14.54467479,5.718741823,7.009355191,3.299883977,14.70178879,0.283527249,2.456735773,3.704667667,0.987144496,0.0,0,12.84164325,1.0458,39.39278955,8.023942355,9.799819462,48.56077028,0.0
TOX-42891,0,11.02973755,6.024520537,1.106658138,14.5445183,5.768035564,7.010443072,4.039324073,14.70178023,0.319946029,2.508843413,3.706996578,0.992749098,10.63357721,0,24.17453976,0.6508,0.0,8.024719263,10.63357721,47.39273347,0.065972222
TOX-7500,0,11.03600994,6.023840648,1.382402703,14.56527022,5.75812983,7.00937249,3.331103083,14.70177583,0.373699527,2.476249057,3.709378711,0.996026452,4.983978521,0,0.0,-1.574,6.606881965,8.02401025,18.68527746,43.33286193,0.037867647
TOX-3184,0,11.0576563,6.022007812,1.226094862,13.6425371,5.797003582,7.008289747,3.122724576,14.70144442,0.263571353,2.540098007,3.713659561,0.987144715,0.0,0,12.84164325,2.2874,0.0,8.028629964,0.0,47.39319532,0.05030303
TOX-4565,0,11.05556406,6.023219933,1.002208157,14.54371702,5.800159628,7.009357605,4.023940307,14.70178463,0.381917115,2.535565276,3.7048498,0.25601764,15.9299439,0,12.84164325,1.135,0.0,35.00041769,5.316788604,52.11171047,0.12
TOX-15730,1,10.95154765,6.008619991,1.251787971,14.54022369,5.691044239,3.514852422,3.131903086,14.70553298,0.246089621,2.436348332,3.680100506,0.987865389,36.50599408,1,48.35794929,3.5971,20.76435149,8.012324514,5.316788604,52.19026202,0.022366522
TOX-66941,0,10.31976145,6.017545306,0.298924316,14.54816494,5.665758244,7.01420356,4.043919002,14.70214856,0.368817178,2.407516798,3.768094031,0.644237013,9.706073385,1,12.13273414,0.4718,13.08951281,16.01312184,9.706073385,50.0769195,0.086470588
TOX-24793,1,10.94334728,6.009834999,1.090959635,14.86030298,5.682849297,6.027339934,4.034936513,14.70629055,0.288878979,2.427879482,3.677964165,0.996964113,28.52471542,1,56.82343949,2.57158,13.59242839,8.010652261,4.899909731,49.09849934,0.022342995
TOX-40192,1,10.95178546,6.028545408,1.147601728,14.54327073,5.691451605,7.009358246,4.029869051,14.70069615,0.236787941,2.437289055,3.714346396,0.988014548,4.899909731,1,38.41834475,3.8563,26.24115118,8.029180826,4.899909731,52.20366431,0.0
TOX-44956,1,10.94645827,6.028209058,1.252261891,14.54327022,5.686136175,7.008272042,3.194078474,14.70118999,0.244878144,2.431973429,3.714078052,1.857614951,4.899909731,1,17.54772461,3.084,39.45491511,8.028926324,4.899909731,51.86229043,0.0
TOX-15561,0,10.96083296,6.021996237,1.265752107,14.64056003,5.699661141,7.008268253,3.23393227,14.70270979,0.292681799,2.44452778,3.701993175,0.994283972,6.578935684,1,26.2280781,1.3239,26.15192847,8.022022034,9.908822255,49.9250069,0.0
TOX-8084,0,11.03600334,6.023841487,1.268152168,14.5652719,5.758103885,7.00937293,3.331170956,14.70177583,0.353580661,2.476214393,3.709388078,0.993548466,4.983978521,0,6.9237372,-1.1855,0.0,8.024013015,18.68527746,44.41627093,0.03496732
TOX-40180,1,10.31140383,6.028538377,0.61004672,14.54453704,5.699610786,7.009358818,4.029862353,14.70063099,0.263654439,2.444374082,3.714932398,0.650315798,22.41270664,1,42.84162884,3.7414,31.64397649,16.00450374,4.899909731,52.74312587,0.0
TOX-38408,0,10.4353455,6.025972581,1.003540298,14.54284617,5.687535812,7.011544449,3.320929005,14.7003216,0.367319683,2.416424457,3.715314578,0.151462965,15.95036581,0,67.77261188,1.6494,32.6258965,53.00226837,10.63357721,65.23697496,0.075849121
TOX-21087,0,10.99474444,6.023166199,1.520503881,14.63723384,5.729481135,7.009352782,3.135826084,14.70177616,0.395721885,2.468313868,3.703831803,0.995957824,15.83556132,0,12.13273414,-0.1375,0.0,8.02328516,15.83556132,44.57676774,0.081367521
TOX-65248,0,10.31130302,6.01755816,0.296102821,14.56504957,5.699443888,7.014206883,4.048712497,14.70214338,0.341609955,2.436634444,3.767166528,0.644217594,9.984809465,5,62.37841095,2.3583,4.899909731,17.0011043,0.0,50.10075554,0.076336996
TOX-4305,0,10.8890873,4.271877806,1.366096012,11.64534592,5.628787299,2.27809708,3.271877806,20.20831357,0.197874922,2.374787299,3.131045925,2.751425656,72.79640482,0,44.45007942,5.1462,0.0,6.385045925,0.0,54.03057923,0.0
TOX-79336,1,10.94726687,6.032681779,1.236109166,14.5407126,5.687673149,7.010452547,3.291197268,14.69970578,0.311605627,2.430261027,3.720320919,0.772906012,5.316788604,0,32.40103016,3.4282,13.71667951,17.00214138,5.316788604,49.26103141,0.056883117
TOX-12986,0,10.91254763,6.023381522,1.359822534,13.643173,5.652167727,7.009370283,3.271992833,14.70062405,0.279690484,2.397620111,3.714155256,0.997574429,0.0,0,17.51895835,2.8959,7.109797541,8.029218598,0.0,49.60213394,0.028070175
TOX-15542,0,10.95720184,6.009006948,1.043343552,14.54580336,5.698134623,3.515276024,3.213198649,14.70549059,0.243388721,2.439166844,3.681897295,0.256007222,64.39098896,2,42.10896952,3.9563,71.47755606,35.00041819,9.799819462,51.7585969,0.0
TOX-47467,0,11.01555607,6.028841294,1.200361501,14.69133465,5.749570488,7.00827212,4.01706466,14.70118709,0.285910243,2.486780611,3.714201868,0.989515791,25.62447227,0,39.82768294,1.8328,36.62897787,8.028948453,10.19736362,46.86293358,0.023166667
TOX-9974,1,10.30509775,5.009385034,0.602920311,14.54453091,5.677820756,2.262426706,3.23439533,15.59167464,0.26164564,2.423717616,3.261843546,0.64863148,60.78317192,1,48.66260294,4.7372,20.64010037,16.00607093,4.899909731,58.65495379,0.0
TOX-42898,0,11.03027514,6.02452231,1.107016858,14.54451981,5.768574089,7.010444255,4.039275356,14.70178023,0.2914538,2.509377166,3.707009269,0.98782286,17.55731441,0,31.09827696,1.5751,0.0,8.024723381,10.63357721,48.16612657,0.057222222
TOX-56763,0,10.33808488,6.022131193,0.622311727,14.54028092,5.693555044,7.008268874,3.182499623,14.7023698,0.335138772,2.437720693,3.702121075,0.654929157,5.316788604,0,17.69618563,1.9555,19.97244869,16.00200233,5.316788604,51.94961875,0.031917211
TOX-4172,0,10.29300592,6.019713835,0.293512562,14.54058112,5.738727796,7.016340158,4.049123751,14.70023786,0.376275018,2.47642679,3.771122695,0.640918968,5.316788604,1,25.9556823,0.612,6.544756406,16.01554629,5.316788604,53.52205474,0.088038278
TOX-1933,1,10.30185572,6.023262771,0.627924131,14.54334078,5.685219178,7.009371207,3.188828368,14.70068304,0.344039361,2.430827773,3.714105191,0.650673801,0.0,0,24.13631333,2.9187,6.544756406,16.00654261,4.899909731,52.59027149,0.025180375
TOX-15161,1,11.04590625,6.028077558,1.135982421,13.64265029,5.785490827,7.00826862,4.019932547,14.70146978,0.296490553,2.530596833,3.713911042,1.838814635,0.0,0,12.84164325,1.4937,6.606881965,8.028756943,0.0,49.93005109,0.0
TOX-72543,0,10.9518276,6.021918123,1.394890483,13.63704987,5.691121228,7.008269795,3.250381386,14.70237223,0.329610578,2.434377386,3.701681394,0.988007999,0.0,0,0.0,1.3961,0.0,8.022266049,0.0,46.95559527,0.119230769
TOX-15715,1,10.9520381,4.0571292,1.251771814,14.54021981,5.691610798,2.5187182,3.131299297,15.59451711,0.215422328,2.437449946,3.238646098,0.987940827,72.90419649,1,30.51330264,3.97,6.544756406,7.020032657,5.316788604,54.5049565,0.022222222
TOX-59746,0,10.94254412,6.022037719,1.216302525,14.55771001,5.682185526,7.008292195,3.183127056,14.70143931,0.294786656,2.427778392,3.713742745,1.892222454,9.551078169,0,48.44000804,2.3864,0.0,8.02864648,9.551078169,50.36466586,0.026140351
TOX-15496,0,10.46188054,6.023639775,0.297773497,13.64798669,5.715288893,7.010058198,4.11832011,14.70147485,0.254180725,2.44984946,3.724628676,0.540218075,11.44748436,0,67.76965845,1.8986,6.606881965,15.01117604,0.0,49.75180057,0.070326797
TOX-1989,0,11.0952141,6.021996044,1.348843418,14.53780102,5.83339157,7.008289364,3.037385507,14.70144377,0.397979297,2.572946168,3.713636089,1.855223253,0.0,1,12.96557803,-0.1901,6.544756406,8.028626495,0.0,42.52826755,0.202857143
TOX-41418,1,10.33599948,6.026932151,0.627734771,14.54652008,5.693368687,7.012639791,3.191243788,14.7017757,0.260853347,2.438648792,3.709327955,0.626953445,15.95036581,1,60.9515464,-0.1801,25.0981356,16.00221457,20.85027554,49.45343331,0.089253686
TOX-21855,0,11.0290767,6.008692477,1.522875578,14.69262978,5.761089209,3.514941622,3.211580113,14.70552685,0.340039978,2.494041976,3.680672994,0.995022836,15.06663885,0,13.8474744,1.29634,14.21959508,8.012375834,19.74844179,46.29350055,0.0
TOX-25713,0,11.06100501,6.025661278,1.247387519,14.55692294,5.792058103,7.011531042,3.190787533,14.70177583,0.30760028,2.526207259,3.707176959,1.856193885,20.60153425,0,19.26246487,-1.8081,6.544756406,8.025823562,25.50144398,45.33641779,0.098428453
TOX-32595,1,10.95376263,6.028467666,1.147777387,14.56324225,5.693141621,7.008273828,4.029779486,14.70118885,0.239440818,2.437873288,3.714193058,0.991060551,25.99271582,0,49.44583919,5.82518,0.0,8.02894476,0.0,52.30500217,0.0
TOX-16774,1,10.98913051,6.032395215,1.067057328,13.65052177,5.728705057,7.00938429,4.118402537,14.69976952,0.198832822,2.473788921,3.720952198,0.993056763,13.8474744,0,94.4587761,2.7889,6.606881965,8.03627506,0.0,48.37043327,0.047482211
TOX-23930,1,10.95866532,6.008400856,1.283532127,14.55331373,5.699912568,3.510177764,3.230214501,14.70681771,0.367982578,2.441608489,3.676775,0.773083371,10.30919334,2,19.05647134,2.7624,13.08951281,17.00212407,5.316788604,52.64503902,0.034331232
TOX-4179,0,11.06553138,5.022608815,1.375053297,14.55615848,5.79591762,4.004846628,3.053575488,15.58592362,0.353923208,2.529853891,3.327174666,1.892226846,9.967957042,1,6.544756406,-0.0891,6.544756406,7.068306914,9.967957042,45.72823054,0.15
TOX-19374,1,10.96389283,7.004061744,1.063596963,17.42477446,5.703335235,8.00180575,4.124002297,13.30411683,0.193498739,2.447857847,4.009897097,0.987697535,6.9237372,0,63.01569762,7.9279,6.606881965,9.004071634,0.0,50.63595456,0.022424856
TOX-31851,0,10.31746392,6.021222822,0.291559477,14.54514015,5.853438116,7.014496527,4.038547883,14.70061822,0.376232964,2.441671076,3.778664531,0.540504124,9.270380496,0,12.84164325,1.0115,44.98380578,17.00110344,9.757711253,50.4667839,0.034172932
TOX-6610,0,10.99833885,6.028246412,1.123106336,14.54327641,5.737965907,7.008273171,4.033528477,14.70088791,0.258538009,2.483550305,3.714668974,0.98852855,4.899909731,1,24.8355694,0.3268,26.80619232,8.029318716,4.899909731,47.64256453,0.049368687
TOX-38419,0,10.96020302,6.022079667,1.249179456,14.54431661,5.698914005,7.008271102,3.163035047,14.70241455,0.269831805,2.443074671,3.702200558,0.988569946,5.316788604,1,24.26546827,1.407,25.09922008,8.022268948,5.316788604,48.6444489,0.050454545
TOX-47986,0,10.99305303,6.022241704,1.353862471,14.56002974,5.722975699,7.008277404,3.304463439,14.70269501,0.286839273,2.451890077,3.704255966,0.987779938,11.90771572,0,32.40103016,2.26384,0.0,8.022245548,9.384673127,51.24124551,0.0
TOX-17584,1,10.9539567,6.028398579,1.147777555,13.64315386,5.693650003,7.008272065,4.029775415,14.70067049,0.221988513,2.439600817,3.714494561,0.991060551,45.90370304,0,36.81018948,5.152,0.0,8.029245662,0.0,52.88557451,0.0
TOX-5532,0,11.07954557,5.007347448,1.244023104,13.62553572,5.819014024,6.004798709,3.025708447,14.7071684,0.292903977,2.563300671,3.670999263,1.837006719,0.0,0,19.26246487,-0.4978,13.21376393,8.008502712,0.0,43.54548922,0.163888889
TOX-53156,1,10.9474237,6.007541991,1.249329519,14.54145461,5.686362599,6.00260224,3.17922222,14.7063043,0.240799122,2.431429772,3.677212528,0.995014943,42.68015281,1,55.66066728,3.05326,31.55793979,8.010536218,5.316788604,51.31064561,0.055246914
TOX-35545,1,10.92891011,6.025079503,1.158410032,14.53782552,5.6682572,7.010464561,4.024020384,14.70178906,0.260904489,2.411853011,3.707557981,0.993596603,0.0,1,19.91384147,0.7259,0.0,8.027486829,0.0,47.09286845,0.098321048
TOX-2781,1,10.95299252,5.015786841,1.209976126,14.5378107,5.69244618,6.004915396,3.182067546,14.70714934,0.334023609,2.43689738,3.672376533,0.993942598,0.0,1,24.61992283,0.4784,0.0,8.008688579,0.0,47.42038044,0.168803419
TOX-8394,0,11.23461803,6.022070161,1.60025804,14.54881146,5.947865443,7.008266729,3.158210586,14.70270694,0.344861955,2.64243189,3.702459063,0.993068296,0.0,0,0.0,0.2296,28.19068793,8.022076766,9.799819462,43.35527556,0.0
TOX-77657,1,10.99586559,6.028068431,1.154564212,13.64317507,5.735560938,7.008273871,3.178695544,14.70099481,0.20840649,2.481526802,3.714606713,0.987858046,23.81264037,0,50.36074183,4.1605,7.109797541,8.029293283,0.0,50.29885543,0.036996337
TOX-8782,1,11.00449942,6.023190956,1.16626836,13.64329751,5.744109936,7.009375578,3.179033926,14.70059114,0.21912784,2.489474113,3.71419719,0.987934948,6.9237372,0,19.26246487,3.4751,0.0,8.029324903,0.0,49.04267246,0.059285714
TOX-47737,1,10.96082878,6.023353822,1.179713215,14.54804808,5.699631579,7.00935925,4.018048803,14.70178609,0.265501899,2.444459639,3.704878879,0.992915662,39.38207634,1,25.98020854,1.5291,44.16844817,8.023425689,15.11660807,49.27204542,0.021222222
TOX-24188,1,10.9522013,5.006102793,1.197015989,14.54066103,5.692462258,6.002600425,4.017040332,14.70816204,0.319992958,2.434152378,3.66758915,0.773083371,5.316788604,1,38.46739723,2.9971,12.27842388,17.00212425,5.316788604,53.386559,0.109110311
TOX-29420,1,10.3111582,6.028340394,0.609683204,14.54391365,5.739132523,7.008273239,4.034090133,14.70120816,0.268333621,2.479109428,3.714486502,0.649535333,25.79505611,1,54.617987,4.2401,7.047671983,16.00556777,4.899909731,54.99067198,0.01856261
TOX-4726,1,10.9464583,6.028307455,1.240780867,14.54326936,5.686136188,7.008271729,3.194282044,14.70146477,0.235480981,2.431973299,3.714017818,0.988010186,11.82364693,1,37.05805904,3.846,19.63426922,8.028784112,4.899909731,52.83020963,0.0
TOX-17756,0,10.94835741,6.028450497,1.053334955,13.64302317,5.68788685,7.008277477,4.129241417,14.70102358,0.176240944,2.432709235,3.714340787,0.991061001,54.5421805,0,153.580304,10.1474,7.109797541,8.029110535,0.0,52.59199841,0.01043771
TOX-2868,0,10.94287945,6.008410156,1.094580765,14.54327395,5.682384348,6.00376672,4.034937774,14.70616238,0.260228618,2.427443026,3.678743923,1.895997921,17.55486552,1,31.01621821,1.7543,13.08951281,8.011246195,4.899909731,51.46184397,0.041391304
TOX-1965,0,10.31145293,6.022005832,0.604882805,14.54785624,5.691515856,7.008292674,3.213115225,14.70144011,0.338012692,2.434862322,3.71371958,0.653184216,4.983978521,0,12.13273414,4.7576,0.0,17.0011038,4.983978521,51.17660188,0.023094297
TOX-8475,0,10.32650998,6.023397734,0.305637634,13.65501898,5.715170471,7.014609184,4.038660468,14.70006886,0.252498971,2.461091063,3.790340919,0.645548137,19.92349451,0,68.11445997,3.7063,0.0,16.01377112,0.0,51.77281487,0.021692308
TOX-54823,0,11.0619829,6.025651066,1.228656355,14.5449218,5.80054364,7.011529517,3.190693378,14.70177583,0.275008358,2.542968915,3.707126641,0.988908747,10.63357721,0,38.02201416,-0.3377,6.544756406,8.025812739,15.53348694,46.92101175,0.08091954
TOX-3860,0,10.33782319,6.027053819,0.617316033,14.54980374,5.693944149,7.012636299,4.023087215,14.70025852,0.315669314,2.439664315,3.716066177,0.659355208,15.95036581,0,19.41092589,0.0942,13.08951281,16.00200476,25.75018527,47.17192494,0.068287037
TOX-35565,1,10.95376268,6.028467519,1.025470663,14.56324241,5.693141691,7.008273756,4.029779486,14.70118903,0.289171182,2.437873375,3.714202274,0.25376552,37.92910911,0,67.45825259,6.49018,0.0,35.00183635,0.0,55.63270918,0.0
TOX-2190,0,10.99907341,5.022414266,1.73444226,14.54783123,5.73444226,3.044209631,2.303,15.58950964,0.389829326,2.47450112,3.286523337,2.737477305,4.983978521,0,12.13273414,1.0816,0.0,7.044209631,4.983978521,51.69061768,0.0
TOX-15644,1,10.94601803,5.013864152,1.14416154,14.54327232,5.6856284,6.002558348,4.033777615,14.7081621,0.224199176,2.431260416,3.667803237,0.993947376,11.82364693,1,43.98179624,3.7969,13.08951281,8.006110679,4.899909731,53.57514543,0.01969697
TOX-10708,0,11.06931456,4.108449851,1.197086742,14.54064942,5.806001744,4.004846423,4.017029724,15.59408168,0.236185933,2.547617866,3.239919948,0.989922237,26.0880002,2,46.70236766,1.1134,13.08951281,7.02041392,5.316788604,44.92885985,0.110769231
TOX-20534,1,10.94775286,6.006640222,1.269159797,14.54465701,5.68773363,6.002697255,3.168186434,14.70588754,0.254043805,2.432835378,3.678405326,0.773999899,21.9325536,2,23.25963712,3.0725,65.69606629,17.0011035,9.799819462,52.00248194,0.017684729
TOX-29164,0,10.33807857,6.024488969,0.62220078,14.54424139,5.717632097,7.010456747,3.270072923,14.70046921,0.325136392,2.463065095,3.714623504,0.654945708,5.316788604,1,30.91158951,0.3486,5.752853607,16.00200314,10.21669833,49.49432301,0.084126984
TOX-1825,0,10.3118551,6.024518149,0.610197444,14.78232221,5.737151569,7.010464026,3.270974687,14.70046788,0.337138233,2.475163888,3.714760299,0.650131135,25.82621912,1,30.09521869,-0.6532,37.87947506,16.00543598,40.30784152,48.25186479,0.065221878
TOX-14038,0,10.34044922,6.015005367,0.418899357,13.64106561,5.831793048,7.006718566,3.046572777,14.70468499,0.425704883,2.575218737,3.741336108,0.654673946,4.183085433,0,13.34455882,0.3905,6.606881965,16.00800739,0.0,50.02556526,0.0
TOX-15008,1,10.95441148,4.049075898,1.261188062,14.54021922,5.694091724,2.518744331,3.057011912,15.5945178,0.26201125,2.440066846,3.491621844,0.76789745,42.57236115,1,31.87358834,2.8361,12.42475985,17.00110131,5.316788604,54.63642125,0.031836735
TOX-10850,0,10.43534734,6.023221949,1.004064513,14.540293,5.686230998,7.009371719,3.276610307,14.70068328,0.337517256,2.41756943,3.714090933,0.151461879,73.08940049,0,92.7566423,5.117,5.316788604,53.00226803,0.0,73.77171503,0.040800866
TOX-7362,0,10.95458484,7.004052529,1.495894256,17.42476859,5.693949871,8.001916703,3.134601885,13.30412299,0.432436544,2.438774585,4.009922434,2.812402253,0.0,0,24.26546827,1.5239,0.0,9.00406065,0.0,43.86361364,0.0604329
TOX-39329,0,10.43368676,6.028247,1.001385394,14.54640368,5.687482124,7.013741201,3.332395238,14.70018895,0.340111507,2.416334419,3.716968671,0.15144897,21.26715442,0,135.5452238,3.4453,44.00843708,53.00528564,15.95036581,69.19311328,0.06799105
TOX-48857,0,10.33775168,6.005852696,0.626771596,14.55771541,5.693780692,3.509644084,3.203728933,14.70681729,0.340385223,2.436375809,3.676175926,0.65619629,4.983978521,0,36.39820241,6.351,5.938913948,17.00315093,9.551078169,53.68049221,0.0
TOX-28853,0,10.96020897,6.022034415,1.249179493,14.54430567,5.69896247,7.008275154,3.064528864,14.70240527,0.29605326,2.443233442,3.702760292,0.98894144,10.63357721,1,24.26546827,0.9149,18.46842697,8.02234241,5.316788604,47.10280893,0.121710526
TOX-3521,1,10.25020179,6.034476067,0.53781654,14.55291376,5.693373661,7.019236865,3.194871183,14.70177515,0.246052925,2.438656576,3.720390532,0.559837336,37.21752023,1,55.21528421,-3.6086,24.59522003,16.10102497,42.11742996,47.60470879,0.114941745
TOX-1666,0,11.04268618,6.028097868,1.175685562,14.55809308,5.779112805,7.008269764,3.179388312,14.70146561,0.309456383,2.518306185,3.71395836,0.987907966,4.983978521,0,12.84164325,1.1618,6.606881965,8.028767737,9.551078169,48.71434893,0.0
TOX-16607,1,10.95427583,6.028335085,1.271153654,14.55772316,5.693800673,7.008271049,3.227478179,14.70146453,0.285799377,2.439529943,3.714080734,0.988651301,4.983978521,0,26.33466309,3.0576,0.0,8.02878417,9.551078169,50.53775704,0.0
TOX-53398,0,11.06197534,6.024773779,1.211116283,14.54153062,5.800549666,7.010455361,3.184194349,14.70042767,0.274747324,2.543379284,3.715321857,0.987131533,24.48105161,0,24.67745534,0.5316,6.544756406,8.029940268,10.63357721,46.5312046,0.073272727
TOX-27080,0,10.31137501,6.017550797,0.300191142,14.78178676,5.692584499,7.014211664,4.042999023,14.70214201,0.418506677,2.432086799,3.768576778,0.642025482,25.94092241,0,28.79254907,1.8411,5.316788604,17.00110505,20.62413381,46.60778392,0.092446898
TOX-7800,1,11.15267275,5.00999381,1.275840866,14.54326201,5.885458373,2.05636242,3.029556782,15.59251684,0.354950281,2.612118698,3.49441739,0.767070867,4.899909731,1,0.0,2.0048,37.27427955,17.00314206,4.899909731,57.88784989,0.0
TOX-36238,0,10.95205794,6.011025722,1.383305346,14.56035661,5.691397341,4.006504875,3.233627942,14.70553319,0.299020793,2.435489498,3.685165727,0.996621278,9.967957042,0,17.69618563,1.2742,46.01049151,8.015041072,9.967957042,46.8971545,0.084920635
TOX-32645,1,10.96020898,6.022048741,1.249179411,14.54500096,5.698962658,7.008271584,3.065047441,14.70240738,0.27500493,2.443234532,3.702588061,0.987203902,15.95036581,1,31.18920547,1.5657,25.01318338,8.022321973,10.63357721,47.67958333,0.090666667
TOX-75956,1,10.95451104,6.02400517,1.259237276,14.56612553,5.694130574,7.009376901,3.341438284,14.70177582,0.280085502,2.440001734,3.709533905,0.996026452,4.899909731,2,5.563451492,-0.186,32.84803315,8.024099222,23.5851872,47.70450624,0.036262514
TOX-52653,1,10.92889779,6.032036978,1.127487754,14.54456828,5.668305779,7.011573537,4.024067083,14.70006725,0.21946969,2.412291419,3.719958761,0.987621131,0.0,1,58.98356282,3.1577,21.20514151,8.035904499,4.899909731,48.33661258,0.039043382
TOX-23929,1,10.95368819,7.004058814,1.243730762,17.42477175,5.693061054,8.001919249,3.179357812,13.30412017,0.266343272,2.437911642,4.009948252,0.997570047,4.899909731,1,55.78460206,3.9505,26.74406676,9.004068171,4.899909731,50.85349116,0.0
TOX-48548,1,10.95883347,6.007541294,1.24932902,14.54145583,5.699319561,6.002601906,3.229826159,14.70630434,0.306022126,2.440646485,3.677236668,0.773083371,10.63357721,1,24.26546827,3.4348,31.55793979,17.00212544,5.316788604,52.92226336,0.064739608
TOX-21980,0,10.31130053,6.017572787,0.296100357,14.57033745,5.699309031,7.014211734,4.048851838,14.7021322,0.288489031,2.436405111,3.767222569,0.64421735,19.96961893,10,76.22588535,0.8904,9.799819462,16.01301403,0.0,47.80029325,0.105249169
TOX-4197,0,11.2417418,6.010994779,2.989005221,13.6366082,5.978187884,7.010994779,1.21,14.70272287,0.75,2.699784047,3.700215953,1.989005221,0.0,0,0.0,-0.1849,0.0,8.021812116,0.0,40.72487636,0.0
TOX-1776,0,10.95379476,6.024476384,1.254364451,14.54154629,5.693294053,7.010464114,3.142779498,14.70043943,0.276770632,2.437838541,3.714705598,1.985012887,10.63357721,0,54.09438804,3.0702,5.316788604,8.029729279,5.316788604,48.41308869,0.065228758
TOX-6018,0,10.31851378,6.0175696,0.301350526,14.53781982,5.699276217,7.014232337,4.042856756,14.70163941,0.468200575,2.440395633,3.779501708,0.644440457,0.0,0,24.26546827,0.5155,5.733667477,16.01352095,0.0,48.21237163,0.143506494
TOX-51954,0,10.95431085,6.022136853,1.388236073,14.55771061,5.693844732,7.008291918,3.134730257,14.70117113,0.341332814,2.438671972,3.71384254,1.897202135,4.983978521,0,24.26546827,1.6603,6.606881965,8.028786662,9.551078169,47.17474058,0.032352941
TOX-17484,1,10.93685316,5.033970164,1.304263722,14.54841458,5.673615696,6.002807677,3.240368701,14.70815918,0.281230222,2.414576391,3.668067706,0.774003174,15.20067686,1,68.39572554,4.9332,18.40630142,17.00110309,9.883888252,52.29287247,0.037488536
