TAID,Class,BCUTi-1l,BCUTv-1l,BCUTi-1h,SIC0,fragCpx,BCUTdv-1h,SlogP_VSA2,BCUTd-1h,BCUTZ-1h,ATSC0i,BCUTZ-1l,EState_VSA8,ETA_psi_1,BCUTdv-1l,PEOE_VSA7,IC0,AATSC0v,Xch-6dv,BCUTd-1l
TOX-70874,0,10.31810901,13.30278454,17.43069892,0.415065168,22.11,7.014092581,32.35766672,4.03815341,16.01333107,111.2077723,5.722158316,9.720841475,0.417757774,0.615893471,12.48718869,2.145855787,43.48416125,0.0186339,0.968077185
TOX-22896,0,10.94858126,14.70068339,14.54333942,0.280058929,18.04,6.023280589,33.9666038,3.233808384,8.029034395,50.18642865,5.688020375,0.0,0.549019608,0.987188753,39.82768294,1.458953929,49.92387696,0.027777778,0.972580624
TOX-16703,0,10.31915483,14.70023356,14.54353565,0.362293884,70.1,6.020146993,46.94117112,4.049201302,17.00110515,64.1317409,5.700505281,0.0,0.51691974,0.641915077,37.96448165,1.953603624,51.72884183,0.147256081,0.967583188
TOX-51652,1,10.32461071,14.70568923,13.63159939,0.371802392,17.1,6.008286487,7.333466412,4.022131993,17.00922604,16.24834361,5.699964329,0.0,0.563598759,0.652262914,0.0,1.519728462,3.964030955,0.015625,0.977660091
TOX-3028,0,11.09257438,14.6997729,13.64466698,0.40885516,7.04,6.023238011,22.15166537,3.039824616,8.030803266,15.72563514,5.83110681,0.0,0.384615385,1.895308773,0.0,1.556656707,40.59679061,0.0,0.971453036
TOX-72919,1,10.98923748,14.70049982,13.64461336,0.216984345,454.1,6.028421186,97.83419388,4.120670708,8.0304782,103.4705471,5.72881807,6.9237372,0.510009533,0.993592798,81.61713285,1.383283756,48.47866013,0.434845856,0.977738534
TOX-74218,0,10.43534738,14.7024141,14.54332689,0.399857056,55.07,6.022095396,42.2168936,3.286161132,53.00226778,49.03551647,5.693506656,45.18174125,0.811764706,0.151461879,73.83897895,1.922254788,76.3639589,0.063685742,0.977947098
TOX-24993,1,11.07805475,14.70594315,13.62935739,0.34370662,31.04,6.007132007,47.84268427,3.17302556,8.012976708,23.07228901,5.817278983,0.0,0.430463576,1.987220187,0.0,1.485475297,44.1807585,0.163530829,0.992754457
TOX-14851,1,10.96082833,15.58688775,14.55417586,0.192398575,73.02,5.059065489,17.91930144,4.018143107,7.061883275,81.0734877,5.699625867,56.00295667,0.670454545,0.987657529,32.40103016,1.136477335,51.84057947,0.145463363,0.987654877
TOX-79012,1,10.95140004,14.70120841,14.54390284,0.246549634,124.04,6.028136075,42.71980917,4.033850879,8.028991978,67.4649674,5.691043172,18.02360182,0.584615385,0.996961566,49.44061903,1.384304657,51.60324215,0.128749598,0.977936503
TOX-59462,1,11.03605824,14.70177585,14.56508637,0.297275034,109.07,6.023841494,43.63633529,3.319197658,8.023858655,62.22613946,5.758472737,21.79160397,0.530164534,0.987865408,32.47591246,1.603001345,47.02398227,0.119662578,0.977250935
TOX-62708,1,11.03650926,14.65155244,14.59481206,0.239731188,27.07,7.004118252,38.75727157,4.03288826,8.054636844,81.88441007,5.77539418,0.0,0.541007194,0.987165684,66.72279411,1.438387126,47.4487647,0.083333333,0.971497096
TOX-45466,1,10.99406843,14.70145868,14.54889846,0.313396212,16.05,6.02885598,49.06772598,3.179847774,8.028869968,46.90887116,5.728770941,4.983978521,0.528708134,0.993058634,26.2280781,1.58089401,47.42068208,0.021516574,0.977633013
TOX-2833,1,10.32253652,14.7056859,14.54485132,0.263045723,191.05,6.008284998,41.54360303,3.232262995,16.00791423,82.10273273,5.69787796,53.24569386,0.655172414,0.623390401,63.1867286,1.499476284,56.09754238,0.150616421,0.972942588
TOX-12571,0,11.03236724,14.69713776,14.56579334,0.373699527,49.07,6.024266353,14.85918489,4.018123715,8.02428076,42.08800581,5.747983691,10.14811746,0.470198675,0.992313957,13.8474744,1.79650626,43.33286193,0.022706207,0.977250436
TOX-2939,1,10.33723849,14.70117578,14.55204239,0.282413201,205.07,6.028328258,55.43204343,3.240687524,16.00200472,81.73821596,5.699426775,9.883888252,0.579172611,0.660652134,50.19662433,1.617640348,51.77673679,0.162583953,0.97804139
TOX-51388,1,10.33723003,15.59159053,14.54457801,0.239740494,170.03,5.025460229,30.57601978,3.23986882,16.00200409,72.28948503,5.697943116,65.25449321,0.677669903,0.660651638,57.12036153,1.331659875,55.6176436,0.168845157,0.993925249
TOX-37323,0,11.05804819,14.70421925,14.54242438,0.269484051,164.14,6.013201775,136.4797482,3.195811429,8.022315439,80.50919995,5.795239914,5.316788604,0.44,0.995957239,13.46849361,1.64047415,42.90858275,0.103625076,0.987200184
TOX-38888,1,10.94280367,15.59112026,14.54527212,0.225052092,109.02,5.023814319,32.08476651,3.228954853,7.034247707,63.51080478,5.682503673,84.57814019,0.664516129,0.994936649,50.32055911,1.221192235,53.79477322,0.055555556,0.988904432
TOX-2335,1,10.93702867,14.70645918,14.54826312,0.269076406,58.04,6.007457102,24.6803733,3.241064518,8.011082003,58.63602205,5.673418966,17.22450432,0.591703057,0.993714151,38.44287099,1.432005287,50.39526245,0.042349907,0.987171101
TOX-50719,0,10.94334425,14.70178973,14.54024667,0.311984218,61.06,6.023190495,52.24564322,4.01993051,8.023749923,48.70244943,5.682674397,5.316788604,0.49725777,1.982942527,0.0,1.600255351,47.1877403,0.045819974,0.977247377
TOX-53240,1,10.94431104,14.70179194,14.54531802,0.242954241,134.05,6.023551009,54.90300209,4.030093424,8.02362098,76.82346373,5.683916092,10.9662768,0.577464789,0.98843114,83.43049838,1.410921507,50.56935334,0.176191231,0.977320331
TOX-35526,0,11.05813625,14.70201861,14.54299109,0.262512394,189.16,6.022569394,141.8840123,3.192593887,8.025965105,94.13201824,5.79542032,5.316788604,0.444954128,1.890184642,19.38639965,1.649995984,43.17406065,0.168601511,0.977670121
TOX-51619,0,11.03977395,14.70270859,14.56325783,0.28456916,61.06,6.021919551,25.84309381,3.23941225,8.022020488,61.74312818,5.761963161,32.17643989,0.55666004,0.987938186,6.420821623,1.524594071,48.01409006,0.045004944,0.977938643
TOX-22449,1,11.03605685,14.69712868,14.56761397,0.285910243,124.08,6.024164594,49.98964637,3.337796517,8.024282325,70.06256067,5.758448771,9.883888252,0.521327014,0.987856508,25.93115606,1.605303054,46.86293358,0.143121158,0.977251177
TOX-9826,1,10.96531879,14.69975764,14.55120511,0.301793297,164.12,6.035391622,46.11446075,3.335259091,8.035948628,75.80509195,5.704398615,5.316788604,0.46557377,0.995024754,6.9237372,1.728647996,44.27378499,0.199815267,0.971465674
TOX-46549,1,10.95390482,15.58625429,14.55726464,0.275700245,109.04,5.025516303,12.0013954,3.222859762,17.00110269,59.76499003,5.692610176,35.33953674,0.627906977,0.774001529,55.66066728,1.457186685,53.19189443,0.087830417,0.977964499
TOX-41291,0,10.44478622,14.70510964,13.63722321,0.302982904,13.03,6.012431568,12.32382005,4.029447257,15.00994295,39.35959978,5.700279277,0.0,0.638977636,0.531873991,12.13273414,1.456546355,54.375708,0.032075015,0.984176762
TOX-8585,1,11.07072329,15.59610143,14.53780619,0.222095069,8.01,3.117790178,6.041840829,3.021909238,7.012277264,33.33380309,5.809649085,13.8474744,0.656716418,0.987823837,13.34455882,1.067689824,46.33507032,0.0,0.987139753
TOX-35842,0,10.9412868,14.70057334,14.5378779,0.287871303,19.05,6.028694295,25.59316452,3.275800773,8.029665164,50.93605533,5.680836312,0.0,0.520874751,0.988575161,23.96854623,1.510727733,48.76340445,0.020833333,0.972561351
TOX-31186,0,10.95346632,14.70069095,14.54802009,0.289259442,67.05,6.028502358,23.4673455,3.165138842,8.029196844,58.93398924,5.693131015,10.30076712,0.556756757,0.995954361,23.25963712,1.539417949,49.76066784,0.056920215,0.972732965
TOX-74441,0,10.43368696,14.69977294,14.54380503,0.304521576,142.18,6.028229405,45.78038428,3.323700878,53.00528615,132.4590606,5.687925751,21.26715442,0.730643005,0.151448965,148.386867,1.908371713,70.22202691,0.03125,0.971528998
TOX-45513,0,10.31322443,14.70178023,14.54442377,0.322946939,16.05,6.02323429,16.92679634,4.034566658,16.00441154,50.85851578,5.768195715,10.63357721,0.565217391,0.653462082,24.55660111,1.642980552,51.39200728,0.015625,0.977291016
TOX-31248,1,10.95435164,14.70240193,14.54332904,0.242193757,119.04,6.022113892,42.71980917,3.180299336,8.022270137,67.02423521,5.693773902,6.9237372,0.579787234,0.99371919,67.19955733,1.366906733,50.95979966,0.464650184,0.977936858
TOX-20166,1,10.33809431,15.58788515,14.55229239,0.334023609,13.04,4.240668222,17.46526178,3.05953403,16.0020025,44.57891515,5.699672838,5.316788604,0.61829653,0.656195109,12.13273414,1.570057839,53.13057913,0.032075015,0.97794036
TOX-34918,0,11.07947002,14.70588862,14.54331109,0.252529616,46.03,6.007008302,36.10840125,4.023985441,8.011312191,47.17705691,5.815697996,25.67112133,0.568364611,0.987144167,19.76538045,1.325257119,48.06822593,0.222978003,0.987144165
TOX-7278,0,10.94831866,15.58608274,14.55605818,0.232338142,170.02,5.044840609,9.967957042,3.229722343,7.068940434,59.36008673,5.686956928,41.38218093,0.668639053,2.734373795,0.0,1.22800053,52.53105997,0.138151319,1.734370317
TOX-20014,1,10.93584576,14.70271657,14.55117203,0.260476136,99.03,6.021920872,35.8903547,3.320558393,8.02195705,56.87252544,5.675059951,47.82782162,0.614349776,0.994937353,38.56680577,1.376721145,51.98884102,0.157750708,0.97791668
TOX-26202,1,10.9544684,14.70069086,14.54368017,0.276291825,21.05,6.028540418,43.01754593,3.136329134,8.029178416,59.94728629,5.693357157,30.64310842,0.550561798,0.9872569,43.43100119,1.499232589,49.55384239,0.027777778,0.957118091
TOX-74904,1,10.95312205,14.70177583,14.5635601,0.320488809,134.1,6.023488758,47.92813021,3.281158702,8.024415563,68.18366491,5.692583813,20.26872417,0.485436893,1.857083429,30.66176366,1.760077458,44.77575231,0.088961189,0.977214694
TOX-39373,0,10.95169268,14.70105392,13.64280703,0.458149642,13.06,6.022035902,21.28888747,3.279058649,17.00212359,20.94757164,5.692544044,0.0,0.462539571,0.773085138,6.066367068,1.872669638,39.47832786,0.018042196,0.972806818
TOX-48991,0,10.94798473,14.70223872,14.54470138,0.245557174,164.07,6.022363825,74.86670124,4.023079932,8.022755949,88.57458826,5.687432865,4.899909731,0.553637485,0.995315921,36.25939443,1.473343043,50.15570789,0.102908348,0.977812455
TOX-62538,1,11.04424464,14.70681404,14.55941251,0.257427731,19.05,6.007588999,41.10901795,3.073381141,8.010098629,61.38646076,5.775926726,28.71534117,0.570212766,0.987143621,25.93115606,1.413755283,47.62431684,0.016666667,0.987143621
TOX-63638,1,10.95379511,14.6997706,14.55362211,0.203438738,737.32,6.040624601,199.0352935,3.19861031,8.046517532,289.3498957,5.693372959,54.77483464,0.510760402,0.987143788,113.0690811,1.574914274,47.39364176,0.146842648,0.97146552
TOX-38150,1,10.31975327,14.69994501,14.54528773,0.212225566,457.19,6.030865968,162.2305889,4.044395007,16.01312779,180.4113465,5.699513684,10.03888347,0.511252164,0.644203243,105.0836064,1.515195328,48.08519071,0.087630571,0.970514732
TOX-78503,0,10.96066873,14.69708946,14.55103212,0.295579842,16.04,6.02266718,30.72891779,3.12459483,8.023009515,44.28504895,5.700267453,0.0,0.532374101,0.987231027,25.98020854,1.491021216,49.06332466,0.032075015,0.977936011
TOX-69756,1,10.95298572,14.70249186,14.55777711,0.281531059,79.08,6.022059746,62.64206443,3.215127617,17.00110322,76.4398093,5.692403262,39.69015467,0.552251487,0.773991988,26.07961708,1.62017957,49.40785433,0.089298653,0.977824996
TOX-11623,0,10.95282598,14.7063306,14.54326705,0.240963459,104.03,6.005009265,42.85447027,4.02882744,8.010334468,60.40509515,5.692493082,17.03264387,0.60041841,1.836775103,18.40509474,1.323335918,51.33716609,0.149887345,0.995944648
TOX-76878,0,10.94769514,14.69967924,14.54146907,0.26869613,174.08,6.031672488,37.97256512,3.21151464,8.032697887,82.14714421,5.687264201,10.63357721,0.54109589,0.996623372,35.90493987,1.560413792,48.11288339,0.087630571,0.977121016
TOX-50417,0,10.94652019,14.69977562,13.64494874,0.380245936,16.06,6.023342039,27.25819276,3.181210959,17.00110229,30.20422,5.686663023,0.0,0.46955468,0.774010469,23.77220574,1.720066048,42.96703328,0.024056261,0.97159453
TOX-42422,1,10.95422167,14.7012353,14.54327331,0.259429699,61.04,6.028128345,41.71397802,3.136628276,8.028886248,57.50741457,5.693743069,11.82364693,0.562874251,0.993934116,56.99642675,1.407734232,50.28032763,0.0923275,0.977958453
TOX-43219,0,10.95140872,14.70178022,14.54704787,0.328112738,58.06,6.024624224,29.79305568,4.034773369,8.024732168,51.40606888,5.690255629,5.316788604,0.517857143,0.987924348,24.11700725,1.669261363,47.14024666,0.041753203,0.977304794
TOX-69809,0,10.31154488,14.7063047,14.54022244,0.35395738,15.05,6.0075369,30.40397298,3.075799328,17.0011079,44.15917703,5.756137271,5.316788604,0.568836713,0.650209743,0.0,1.753574344,54.21499916,0.157394179,0.988406104
TOX-20085,0,10.97827164,14.70144225,14.53780915,0.322674621,12.03,6.022009619,17.11767351,3.122064035,8.028635133,33.96878426,5.717920913,6.076020107,0.538709677,1.976499272,19.26246487,1.498454536,49.05685703,0.048112522,0.972871847
TOX-24123,0,10.43534758,14.70068311,14.54334424,0.319047092,134.07,6.02325174,23.52776882,3.286625023,53.00226829,67.90446981,5.690226868,67.77261188,0.78470255,0.151461879,97.80752518,1.72040319,69.81667333,0.121920543,0.972662999
TOX-42083,1,10.95330852,14.70146509,14.54327308,0.227110451,67.03,6.028099832,36.60745062,3.165193699,8.028773428,67.7301303,5.692994488,11.82364693,0.609615385,0.987870815,44.71523159,1.288267075,51.35742834,0.096624737,0.977951257
TOX-44962,1,10.95395828,14.70117358,14.54327416,0.243257822,67.04,6.028209061,43.71724817,3.117150842,8.028931235,64.82062034,5.693563293,11.82364693,0.574585635,0.993714054,50.4271441,1.365822087,50.4760111,0.0923275,0.977900637
TOX-74075,1,10.91703119,14.69735359,14.55714471,0.245160445,119.03,6.01261284,31.64397649,3.289072203,8.015083591,66.34530381,5.654165726,53.37756207,0.630188679,0.992851784,31.79152959,1.346385152,52.83721027,0.055555556,0.988418804
TOX-35779,0,10.96002742,14.7058157,14.55990505,0.288878979,170.06,6.009658082,60.30249715,3.179344065,8.011922613,66.35648382,5.699521517,19.7677765,0.559792028,1.893576372,18.19910121,1.56753382,49.09849934,0.114033132,1.734394937
TOX-30580,0,10.43168906,14.70243655,14.54962703,0.319502315,124.06,6.022082299,37.77911716,4.027579656,17.00110348,64.31216851,5.685579045,4.992404733,0.620873786,0.49332674,31.52875241,1.722857898,53.35275276,0.056131276,0.977049955
TOX-50690,0,10.93544127,14.70144157,14.54786916,0.345949358,49.04,6.022001688,16.0598112,3.268982973,17.00110223,39.44685592,5.675122829,4.983978521,0.563059959,0.774003604,37.10711152,1.66310135,51.50280658,0.11348774,0.972843446
TOX-61427,1,10.94531729,14.70681766,14.55331274,0.325284209,49.04,6.007553597,25.53201456,3.256343531,17.00110222,44.58727318,5.685645251,10.30919334,0.583362832,0.774000461,37.10711152,1.611521828,52.30563891,0.060361804,0.992383107
TOX-72165,0,11.08609415,14.7068216,13.62654316,0.372828664,7.02,6.00583791,18.040938,3.029526512,35.00041744,19.20382133,5.827297441,15.9299439,0.726744186,0.252323732,12.84164325,1.491314657,59.83945897,0.058925565,0.987990087
TOX-22971,1,10.95157302,14.70146453,14.54326977,0.22063395,124.03,6.028129177,37.1103662,4.034648156,8.028777237,73.57003332,5.691253148,43.0128524,0.617437722,0.9872569,56.17206289,1.275564232,51.83985056,0.434443942,0.977941842
TOX-1871,1,10.93342999,15.59167434,14.54453153,0.21105911,109.01,5.009387095,25.5400101,3.234573851,7.033322603,60.2105522,5.673126566,85.75425056,0.688741722,0.994937267,48.34307609,1.138097714,55.07907983,0.055555556,0.988904543
TOX-58221,1,10.93995946,14.70271056,14.54374005,0.235588513,163.03,6.021929517,29.9384431,3.277696731,8.02202073,67.93255435,5.678941289,23.2068026,0.626719057,0.993946075,93.63362896,1.315753013,52.17260217,0.273042339,0.977924944
TOX-22441,0,10.43534737,14.70046955,14.54145824,0.381888993,22.09,6.024438195,22.89019214,3.315886307,53.00226804,61.5230151,5.692033845,10.63357721,0.731569484,0.151462965,74.1934335,1.958816726,70.87494028,0.015625,0.971497099
TOX-79350,0,10.33794769,14.69977294,14.54333619,0.335842578,20.08,6.025694693,56.4134826,3.178927461,16.00200351,52.2484321,5.798169678,0.0,0.479238754,0.656181717,12.84164325,1.749556249,48.05968187,0.052704628,0.971486589
TOX-45404,0,10.95432844,14.70118993,14.54327519,0.230210862,73.04,6.028457465,42.71141701,3.137372664,8.02893617,72.12859217,5.693865253,18.74738413,0.584615385,0.987737001,63.92016395,1.330931804,50.58496466,0.0923275,0.977912166
TOX-42693,1,10.93708166,15.58926539,14.5481507,0.23842904,49.02,5.010002224,29.51815747,3.240050196,7.04511316,51.82919928,5.676150593,54.1936745,0.65,0.9872569,31.14015299,1.232660257,52.27545311,0.094959963,0.9872569
TOX-61461,1,10.95394221,14.70178119,14.64026995,0.240473438,219.06,6.024547324,65.23912121,4.025013415,8.024600118,88.82509989,5.693559856,4.899909731,0.579591837,1.820608164,51.73837733,1.437377051,50.58756116,0.193830945,0.977228442
TOX-46839,0,11.07247634,14.70144039,14.5577065,0.296474372,15.04,6.022001291,20.62691085,3.053781522,8.028638405,44.70981879,5.811758942,9.551078169,0.542857143,1.815794004,12.84164325,1.495533579,48.21206954,0.027216553,0.97296357
TOX-34247,1,11.03406587,14.69976236,14.54582237,0.196427155,485.19,6.036641056,190.9043559,4.029373345,8.040357558,187.650759,5.77319265,0.0,0.504069452,0.987209791,102.3401348,1.427394206,47.18843303,0.091927808,0.972098048
TOX-11482,0,10.95983805,14.70146237,14.54030206,0.359807595,14.04,6.028323743,12.19720646,3.064467293,17.00110204,35.53094756,5.699503613,5.316788604,0.54601227,0.774000979,38.11294267,1.691253912,51.45079146,0.027777778,0.977859114
TOX-16510,1,10.94775258,14.7068186,14.54390027,0.264784292,109.03,6.00669053,31.14106091,3.168532017,17.00110269,57.13977927,5.68773322,48.34578412,0.63118527,0.774000852,36.72813073,1.418595616,54.52467624,0.188407685,0.992979206
TOX-51028,0,10.31021775,14.70249498,14.54372563,0.271310367,129.05,6.022203094,38.1887329,3.316554592,16.00450479,74.37897738,5.661831089,24.06417273,0.611940299,0.653168089,37.35498109,1.523328989,53.49223514,0.086884388,0.977798579
TOX-1374,0,11.02087059,14.60856985,13.72264916,0.24737252,198.08,6.105305702,41.01335339,4.034871248,8.105404146,68.24453442,5.760391246,6.9237372,0.486018642,0.993040782,38.02201416,1.430149521,47.5028657,0.080613911,0.972605156
TOX-44509,1,10.3197672,14.70176989,14.54395117,0.297909382,24.08,6.017801339,46.1036143,4.043938736,17.00110411,72.60626913,5.69838649,23.46947899,0.552767197,0.644224062,45.46601673,1.698214472,51.115945,0.020833333,0.971382562
TOX-74526,0,10.33767108,14.70271098,14.5378721,0.360036131,12.03,6.02189871,11.66003334,3.177159467,16.00200217,36.90795532,5.69346979,0.0,0.616949153,0.656211929,18.55355576,1.628645747,54.93511524,0.027777778,0.972904527
TOX-17701,1,10.94948119,14.70177809,14.54579229,0.197345306,712.06,6.023221593,60.88271736,4.026620569,8.023326211,149.4042869,5.688863569,141.760738,0.639123103,1.891848068,98.38158636,1.316771818,53.24601872,0.267881236,0.977236834
TOX-78886,0,10.95092122,14.70249151,14.53787553,0.266852674,18.03,6.022032196,13.01697727,4.029843776,8.022178805,51.4576404,5.690492816,13.15787137,0.589449541,0.997573206,30.53782887,1.390156563,51.60580541,0.027777778,0.956709793
TOX-50617,0,10.31129748,14.70062295,14.55087741,0.345002706,163.07,6.023392077,34.17492371,3.214300143,16.00450425,57.51829566,5.697471881,10.30076712,0.535836177,0.653185101,24.97437738,1.783638117,48.85256817,0.384701306,0.972784783
TOX-22654,0,10.95488898,14.70173069,14.56583203,0.284276814,226.1,6.024857314,78.32655247,3.28539533,8.025111987,87.00136834,5.694393691,9.883888252,0.52392638,0.996025081,12.13273414,1.65815539,47.18665358,0.150006745,0.977055369
TOX-42478,1,10.95438839,14.70118973,14.5434989,0.260851434,21.05,6.028232008,50.32413013,3.136214193,8.028923556,62.43880783,5.693155344,18.74738413,0.550561798,0.9872569,37.35498109,1.448922465,48.81770063,0.027777778,0.977893455
TOX-8101,0,10.95981214,14.65045727,14.59656765,0.468758058,13.07,7.005213417,9.846622098,3.250914441,8.056858121,28.53067157,5.696816028,0.0,0.413965087,2.778663418,6.066367068,1.954685947,34.60670973,0.024056261,0.971529209
TOX-60618,0,11.0110685,14.70057947,14.54326645,0.295579842,49.04,6.028746596,37.1103662,3.13585843,8.029685635,44.28504895,5.750631045,4.899909731,0.532374101,1.826462677,38.06389019,1.491021216,49.06332466,0.098698797,0.978045382
TOX-45454,1,10.95486564,14.70146479,14.54327282,0.221213828,70.03,6.028127882,36.60745062,3.156375435,8.028776061,71.38966302,5.694486954,18.74738413,0.613678373,0.9872569,43.85786146,1.273060696,51.35215723,0.096624737,0.977925461
TOX-3936,1,10.95441148,15.59409753,14.54085208,0.248657528,11.01,4.049067155,13.08951281,3.056992607,7.021924854,36.16716838,5.694091619,36.50599408,0.666666667,0.993449562,25.9556823,1.168799723,52.55058973,0.032075015,0.987665434
TOX-12336,1,11.01686311,14.7017919,14.54338269,0.405600369,10.03,6.023333778,23.2590256,3.162822622,8.023368667,25.20827842,5.756127448,6.578935684,0.51119403,1.948680295,0.0,1.657876435,46.92143833,0.056781345,0.957295199
TOX-22857,1,10.3379483,15.57930834,14.56322412,0.656265789,6.05,5.088489504,3.124567919,4.017028145,17.00531108,12.24714139,5.910784673,0.0,0.57401624,0.660514372,0.0,1.842370993,6.750382332,0.0,0.911034302
TOX-73400,1,11.08682147,14.70144253,14.54326342,0.290068394,12.03,6.021998638,35.61001163,3.037756349,8.028632812,36.19080534,5.824033565,4.899909731,0.538709677,1.826454524,38.89673409,1.409146743,47.36571092,0.079056942,0.97296683
TOX-52004,1,10.94473417,14.70179194,14.54464283,0.23438777,129.04,6.023354252,47.29028897,4.030089291,8.023388824,76.06700827,5.684406336,37.80385547,0.603361345,0.987198563,49.89970229,1.355080009,51.3577104,0.179912748,0.977320432
TOX-63519,0,10.98899968,14.70720174,13.62541829,0.25279294,14.03,5.012559493,33.63148135,4.021955522,8.008339612,40.77030484,5.728621293,0.0,0.537190083,0.992929867,44.60094984,1.286074688,48.15888653,0.048112522,0.98714466
TOX-61391,1,10.9541497,14.7014647,14.54327284,0.226375433,119.03,6.028291438,30.00056866,3.188959573,8.028795482,69.89640095,5.693827502,17.03264387,0.613678373,0.995950931,44.3362508,1.290439511,51.85024917,0.19446529,0.972957933
TOX-37887,1,10.94593316,15.59609977,14.53781567,0.222476241,52.01,4.069628013,5.538925252,4.022085125,7.012472375,51.39053741,5.685565922,62.37841095,0.682926829,0.992926575,24.97437738,1.15018548,54.58683988,0.06415003,0.989905591
TOX-38245,1,10.33558178,14.70588105,14.56024229,0.251502589,149.08,6.009683922,91.59536086,3.234570483,16.0022137,95.30930701,5.774299828,48.89831674,0.580912863,0.630915348,59.88187404,1.520180773,49.99705958,0.141599445,0.987180928
TOX-11496,1,10.94834745,14.70146589,14.54390997,0.247721012,104.03,6.028289708,36.10453505,3.155765647,8.028777257,58.85120476,5.688039285,18.87131891,0.60041841,0.995389437,45.21814717,1.344199794,51.79486701,0.250755781,0.977918976
TOX-73423,0,10.9471059,14.69977073,14.54955358,0.324772943,139.08,6.029319329,34.89190387,3.221537669,17.00110336,61.82164412,5.685594381,10.30919334,0.52359418,0.774004075,18.19910121,1.7512788,46.70514468,0.056131276,0.972535848
TOX-24112,0,10.43534758,14.70068352,14.54334133,0.391342106,58.07,6.023238002,23.52776882,3.286301316,53.00226784,50.2421361,5.692866823,67.77261188,0.807296539,0.151461879,85.82325206,1.901132514,74.52573497,0.089845528,0.972614832
TOX-27210,0,10.95168416,14.70630466,14.54935214,0.376022192,49.05,6.007564352,30.07381716,3.245116655,17.00212409,36.75888677,5.692021694,4.992404733,0.551214708,0.773085139,19.05647134,1.78794322,51.97284872,0.020833333,0.99291962
TOX-7283,1,10.94488853,14.70061812,14.54391263,0.286325952,322.07,6.029049322,38.04752802,3.281998189,8.029845772,62.7304697,5.684232938,18.01394878,0.518828452,0.996963849,42.79449779,1.563176955,47.20952348,0.200484168,0.977999447
TOX-72167,0,11.01122781,14.70272001,14.55151165,0.400012899,8.02,6.01466515,10.85326017,3.177414436,8.02188413,22.28272392,5.750679627,0.0,0.551724138,0.996967136,12.13273414,1.562806632,49.32926297,0.067878348,0.95749698
TOX-50803,1,10.95333475,14.70255839,14.54326675,0.247721012,104.03,6.021918164,35.42395129,3.136357036,8.022043562,58.85120476,5.692854146,4.899909731,0.60041841,1.887160094,61.90850164,1.344199794,51.79486701,0.194444444,0.977998242
TOX-51665,0,11.02325839,14.70177585,14.56481604,0.359323724,49.06,6.023836012,19.10215634,3.318882023,8.023849763,44.45228863,5.758424167,16.54689273,0.506976744,0.996026452,0.0,1.727396674,45.31641554,0.05873966,0.957272056
TOX-50916,0,10.25019857,14.70720077,14.54905866,0.309252892,67.06,5.036425087,20.18101183,3.26104177,16.1010144,68.24391151,5.707628851,9.967957042,0.609489051,0.559842856,49.94875477,1.667589759,54.80680491,0.032274861,0.992351792
TOX-43125,0,10.93942544,14.70067623,14.56002995,0.354719914,94.05,6.023411768,20.46050581,3.288584728,8.029056043,41.65664003,5.675848127,4.983978521,0.52866242,2.753515226,30.33183534,1.667339571,42.9241646,0.061401461,0.972783473
TOX-58243,1,10.95298575,14.70271088,14.5437341,0.237659926,61.03,6.021916842,30.44135868,3.131165709,8.022018346,63.53248072,5.691994543,36.19690687,0.618843683,0.9872569,49.54524773,1.312729326,51.19608285,0.099946561,0.977885216
TOX-10022,1,10.94934251,14.70250909,14.54484251,0.252167234,73.04,6.022030342,38.0540718,3.179157954,8.022151046,69.17885389,5.689002686,10.21669833,0.599303136,0.99493496,44.28837132,1.408344544,51.76323352,0.059852793,0.977866921
TOX-45247,0,10.31322393,14.70178023,14.54442452,0.307609504,17.05,6.023234938,16.92679634,4.034563829,16.00441165,54.50384175,5.768216135,17.55731441,0.572413793,0.653461525,30.97742274,1.602477368,51.45684959,0.015625,0.977291016
TOX-4924,0,10.95412985,14.70816423,13.62320444,0.23022271,43.01,5.006103902,5.106527395,3.160747453,8.006082293,42.23535296,5.693808699,0.0,0.646687697,1.824527352,24.32300078,1.151113551,53.34931465,0.134137088,0.993938395
TOX-26277,1,10.94873059,15.59514492,14.53888289,0.240011146,14.02,4.05651695,12.08368166,3.064504399,7.013576329,47.18540002,5.688394093,24.26546827,0.641509434,0.993030464,37.81602063,1.221047785,50.73066561,0.027777778,0.987131665
TOX-18831,0,10.91450593,14.70271225,14.54332392,0.271348708,49.02,6.022013225,23.89660227,3.125115217,8.022018312,44.83557774,5.653983999,11.84086864,0.625336927,1.826489431,31.39519901,1.344314767,52.93013959,0.111131956,0.978035718
TOX-26232,1,10.27515474,15.59211353,14.55114697,0.325648852,12.06,5.01500736,62.55304965,5.021266849,53.00031872,55.33338885,5.975777294,84.59400687,0.807619944,0.125766841,0.0,1.656726434,62.95510246,0.0,0.987188753
TOX-24297,1,10.94744632,14.70249113,14.54454434,0.240963459,61.03,6.022113958,30.31742389,4.030435773,8.022214169,60.40509515,5.687130573,38.90909516,0.60041841,0.991589408,58.83510179,1.323335918,51.33716609,0.113002159,0.972768729
TOX-45283,0,10.43534737,14.70046952,14.541459,0.364855961,23.09,6.024439176,22.89019214,3.315893241,53.0022681,65.42151357,5.692033762,10.63357721,0.730940594,0.151462965,74.1934335,1.914737636,70.69996655,0.015625,0.9714971
